feature_id,family,pattern,hedges_g,loo_stability,translation_removed_g,source_to_time_abs_g_ratio,pre_presence,post_presence,permutation_p_value,q_value,ranking_score
7dc8509eb0ca331f78baa272,pos_4gram,VERB>SCONJ>ADJ>PART,0.5818641507664912,1.0,0.6578939892587317,0.4526612134717058,1,4,0.2727454602718353,0.9866415868883264,0.40055048305165236
f215bbd5c388c069a77de02f,pos_4gram,NUM>NOUN>ADV>ADJ,0.49899571454224456,1.0,0.33653347462593175,0.24642534046084363,4,4,0.3051389753818512,0.9866415868883264,0.40034143910918063
27ab4d38d5d0d2ff128bd1f6,pos_3gram,SCONJ>ADJ>NOUN,0.9244754422454893,1.0,0.9587234004432496,1.3105667444475309,4,8,0.04799040034413338,0.959922602972177,0.4001076551746772
e8d7391db5188c0c06140211,pos_4gram,NOUN>ADP>PART>ADJ,0.7191032363100137,1.0,0.696849741144038,0.798859631699722,2,6,0.10957808047533035,0.959922602972177,0.39975505794776284
1f25832e40bd0471a331d5ec,pos_4gram,AUX>VERB>VERB>PART,-0.7141030865180026,1.0,-0.7206413438777848,0.7878021578926064,6,5,0.11557688564062119,0.959922602972177,0.39943071069998054
38fd8d5a0c9eb321ef155402,pos_4gram,PART>NOUN>AUX>ADP,-0.6115093811426483,1.0,-0.7069916237719236,0.530955380985761,4,3,0.18796241283416748,0.959922602972177,0.3994299172513479
60fd47cb0b741541bb1d4db3,dependency_path,compound>advmod,0.6769812835858001,1.0,0.7316050779835492,0.695018012280492,1,5,0.16056787967681885,0.959922602972177,0.3993947431124839
95fe9269b1bfee2852d4c80d,pos_4gram,NOUN>ADV>VERB>SCONJ,-0.602488285712799,1.0,-0.5490380747812177,0.5090307180353008,6,7,0.18456308543682098,0.959922602972177,0.3992551500192225
bf92dc4c685c6db7ad93783d,pos_3gram,X>NOUN>PART,-0.7033411478378618,1.0,-0.6187666158040508,0.7616623137598055,9,10,0.10297940671443939,0.959922602972177,0.39924856332810166
531d1461337696e20021374d,pos_4gram,ADJ>PART>NOUN>PART,-0.608665913760517,1.0,-0.5612464849117501,0.5262434606308968,4,2,0.16636672616004944,0.959922602972177,0.39880001419230676
97beda9f7ff91420236cc1a0,pos_3gram,ADJ>ADV>AUX,-0.7369192413874704,1.0,-0.7460178374530625,0.8480248949702026,3,1,0.20195960998535156,0.959922602972177,0.3987604514382651
e5e6d0a9c47bb34a21114ef5,pos_4gram,AUX>ADP>X>NOUN,-0.7113440236307371,1.0,-0.7134857856460517,0.7865223063008389,3,1,0.20515896379947662,0.959922602972177,0.39817248355753326
fa563a6c4afdbc30a0ffc023,pos_3gram,CCONJ>PART>NOUN,0.7221511465241073,1.0,0.7917462926604641,0.8141437865666993,0,4,0.08578284084796906,0.959922602972177,0.3980672049654849
b604205ecf797a700f79fd28,function_word,器,-0.6512157759145989,1.0,-0.6067306770329853,0.6360237818861318,8,6,0.09918016195297241,0.959922602972177,0.39804786649484286
cc41f0a4c2894c44d8285657,pos_3gram,NUM>NOUN>PROPN,-0.8125535772918885,1.0,-0.7952138677062037,1.0430083111566433,7,5,0.0835832804441452,0.959922602972177,0.3977240684017892
b42468d6ad365e84a6c5a712,pos_4gram,NOUN>NOUN>NOUN>X,0.42384234689055916,1.0,0.5230926985307743,0.06661974726703185,7,8,0.34433114528656006,0.9866415868883264,0.3973696792850103
b40a3113de0b06614f208977,pos_4gram,SCONJ>AUX>VERB>NUM,-0.5963156891131086,1.0,-0.7212166518291722,0.5030546025827656,4,2,0.17796440422534943,0.959922602972177,0.396735879114726
471d7613cc29452e88e7fbc1,pos_4gram,PART>VERB>NOUN>X,0.47804736041017754,1.0,0.5396607075960912,0.20658357664192184,1,3,0.4557088613510132,0.9866415868883264,0.3961991275736117
3de0f08890cb0a0e6e5a1d1b,pos_3gram,CCONJ>NUM>NOUN,0.42542454563181775,1.0,0.47766640680139655,0.0745127125194538,4,7,0.3949210047721863,0.9866415868883264,0.3959232316891882
77292941cf8ac914ab50b200,pos_3gram,SCONJ>NOUN>AUX,-0.571256178447862,1.0,-0.6460078888109757,0.4431088106927699,5,7,0.1987602412700653,0.959922602972177,0.3958510780442317
999063a2769db382ebae06fc,pos_4gram,DET>NOUN>SCONJ>VERB,0.7112905964218867,1.0,0.600479094071408,0.7980267448961266,2,4,0.11837632209062576,0.959922602972177,0.3955951147228227
037d72e000067d5d2e8ec2db,pos_4gram,ADP>X>X>NOUN,0.5661563556519527,1.0,0.6290646986020645,0.43126624249317014,2,6,0.24615076184272766,0.9866415868883264,0.39556327037081945
c388082bde03642e17258b7c,pos_4gram,VERB>VERB>NOUN>AUX,0.4453533225361807,1.0,0.436287024099944,0.12595622671442308,1,5,0.34813037514686584,0.9866415868883264,0.3955334248079396
8f40213aaa4a398a278219f5,dependency_treelet,PRON>cop>AUX,0.5408126915464817,1.0,0.441501904615049,0.36812706327612466,1,4,0.3135372996330261,0.9866415868883264,0.39529419895506535
98efb893db491282e5dcd9cc,pos_3gram,VERB>ADV>NOUN,-0.5973218821121788,1.0,-0.5691517240694881,0.5127179041311375,3,1,0.20955808460712433,0.959922602972177,0.3948666704353339
36a35c9f5b7a72d8f751b5a4,pos_4gram,VERB>X>NOUN>VERB,-0.40082490881857424,1.0,-0.4028834135223163,0.015303644144865302,6,4,0.42591482400894165,0.9866415868883264,0.39478328589686795
bcfcab50fbe2790975560911,pos_3gram,ADP>ADV>ADP,-0.5511295839330203,1.0,-0.5272067653755691,0.3961261389947032,3,1,0.21955609321594238,0.959922602972177,0.3947562963973065
3c6fe4d865505a6c689cbcc8,pos_4gram,VERB>NUM>NOUN>NUM,-0.6312670542910742,1.0,-0.6489332762402603,0.5996581664854009,3,3,0.20835833251476288,0.959922602972177,0.39462621922409036
c1e1cf1fdfbddc31a37c1452,dependency_path,nsubj>cop,-0.786001681915414,1.0,-0.8020563231491481,0.9926529064912833,4,2,0.08958208560943604,0.959922602972177,0.39444987100108003
254c2d7f3746db820491a1f3,pos_4gram,X>NOUN>PART>VERB,-0.5963871598988263,1.0,-0.5596180440889494,0.5127496058073553,5,5,0.19136172533035278,0.959922602972177,0.3942404992930301
60708ba8af6c3990e5b7760d,pos_3gram,VERB>AUX>PRON,0.6693937137259549,1.0,0.5131286027724591,0.6981205778471171,2,4,0.1797640472650528,0.959922602972177,0.394196809377703
374556a9585a1d6ca99ef0fb,function_word,者,-0.5293045241770267,1.0,-0.48814038605283167,0.34285864091765245,9,8,0.23675264418125153,0.9848005373400158,0.3941625038174699
a016ace315ee7e71b9ec96ff,pos_4gram,VERB>X>X>PART,-0.5589827662031118,1.0,-0.5557801371251945,0.4182325837873629,4,3,0.1875624805688858,0.959922602972177,0.39414040587782795
0708a4205ca15dd97df17b83,pos_2gram,ADV>PART,-0.8237485081825322,1.0,-0.8286137189039579,1.0913309956644677,6,5,0.09018196165561676,0.959922602972177,0.39388719905660224
a7c1a36bd98f8bf9589e6ab0,pos_4gram,NOUN>VERB>NOUN>VERB,0.6606526565405957,1.0,0.6237338718524782,0.6774370441600589,7,9,0.1375724822282791,0.959922602972177,0.3938464688380621
d15c51d1ddaedeac2b7a7652,function_word,其他,-0.4430868328843599,1.0,-0.43497709786625177,0.1260455860123309,4,5,0.38952210545539856,0.9866415868883264,0.3934892498033449
995cf5714708b36a7adb94a3,pos_4gram,NOUN>ADV>AUX>VERB,-0.3987971963205357,1.0,-0.4175923364645856,0.013641007953551228,6,6,0.3527294397354126,0.9866415868883264,0.39343040898243736
6f90bfbff8d521956a8c9f95,pos_4gram,AUX>VERB>ADJ>NOUN,0.5798634047220147,1.0,0.5040504845374582,0.4757393900050492,3,7,0.17756448686122894,0.959922602972177,0.3929307631478419
0a80e325f148b094d9af4093,pos_3gram,X>ADP>ADV,0.48009289935597294,1.0,0.4168598975369889,0.22315895846705133,2,5,0.2819436192512512,0.9866415868883264,0.3925024593350149
4e68bc1b66e721243c584e2d,dependency_path,advcl>advcl,-0.5222385744269923,1.0,-0.5091010360586967,0.33094508240010184,9,10,0.2337532490491867,0.9828528711087978,0.39238176039933675
9364f70bbbde22b3b8bf70f8,pos_4gram,NOUN>SCONJ>VERB>PRON,0.6731517086362753,1.0,0.5180617203396858,0.7170817203984455,3,5,0.16456708312034607,0.959922602972177,0.39203242375678643
59f25024390febe395323dd7,pos_3gram,NOUN>ADJ>CCONJ,0.7302409690243468,1.0,0.8134963040932374,0.8633101289254113,1,4,0.0893821194767952,0.959922602972177,0.3919052216205596
87df280d0e09ca614f68812b,pos_4gram,SCONJ>AUX>X>X,0.6500561524768096,1.0,0.6913645326513229,0.6588926891351988,1,6,0.15296940505504608,0.959922602972177,0.39186148491358525
b547af6667dd7a67c582c6f0,pos_3gram,CCONJ>VERB>PART,-0.6261579187099787,1.0,-0.5866524343902889,0.5990257562629243,5,4,0.1743651181459427,0.959922602972177,0.3915871375163896
0d12b05197bd34c4fa250d47,pos_3gram,PROPN>PROPN>PART,-0.40189206343613915,1.0,-0.43069386935394965,0.026756066512351594,2,3,0.5218955874443054,0.9895152645881432,0.391419224627785
ed23cef4a045f863147841f5,pos_4gram,ADP>DET>NOUN>SCONJ,0.7298981601134475,1.0,0.7384339555692556,0.865158437990236,0,4,0.09398120641708374,0.959922602972177,0.3913330606379663
bdc77863bc03b867dc947e73,pos_3gram,NUM>NOUN>NOUN,0.5425210570557123,1.0,0.5301075476772383,0.3872671341495588,10,10,0.23795241117477417,0.9848005373400158,0.39107180131409647
401eb8399d8c8957497bf120,function_word,所,-0.47083294807396364,1.0,-0.47513812224871455,0.20402495113365043,8,6,0.339132159948349,0.9866415868883264,0.39104916192197725
24e93287c3ad1e446bcc7328,pos_2gram,X>CCONJ,-0.7934116332113469,1.0,-0.7559885843863791,1.0291971022831907,7,7,0.07898420095443726,0.959922602972177,0.3909978150070411
6211aba914c9fa14efdcaf0c,pos_4gram,VERB>PART>NOUN>ADP,-0.6039391335189395,1.0,-0.5787699342016562,0.5449711365199086,6,5,0.1793641299009323,0.959922602972177,0.39090641840683804
e247f7da2851ee7ebbd781ec,pos_4gram,PART>NOUN>SCONJ>VERB,-0.5951686412978353,1.0,-0.6985012091880131,0.5226529676047198,7,6,0.17696461081504822,0.959922602972177,0.39087609190037115
402099177382718d49f5847b,pos_3gram,X>ADV>VERB,0.5986539996039696,1.0,0.6402788714655065,0.5322932529259876,7,9,0.16916616261005402,0.959922602972177,0.3906915327472799
5ffb76af74a8c5253fe1b0d0,function_word,由,0.4889324994155615,1.0,0.5703969997345366,0.25195240405754954,2,4,0.3075384795665741,0.9866415868883264,0.39053601225649015
5de079b4d663d03d79b9a205,pos_2gram,NOUN>VERB,-0.5041380011355169,1.0,-0.40358861049649886,0.29284236837555366,10,10,0.2639472186565399,0.9866415868883264,0.38994545156263893
6112a7a7b1225590e39dc3a1,pos_3gram,NUM>DET>NOUN,-0.6747963229060114,1.0,-0.8135100301619561,0.7319805599145459,3,1,0.22175565361976624,0.959922602972177,0.3896096402717737
4698a228cb4f0620bf9a0ce1,pos_3gram,VERB>DET>NOUN,0.5811698111099257,1.0,0.4431817474553074,0.4929051316303202,9,10,0.19476105272769928,0.959922602972177,0.38928783805255057
c79038afe2b53749f4a36f4b,pos_4gram,ADP>NUM>NOUN>VERB,-0.45891520888360776,1.0,-0.5590328414592584,0.17923905676154647,5,4,0.2911417782306671,0.9866415868883264,0.3891621518573946
78c74acf0d7f7b9578670d72,pos_2gram,PROPN>VERB,-0.7222669799544248,1.0,-0.7001028838171148,0.8573055534464695,9,8,0.08298340439796448,0.959922602972177,0.38887892119536577
75e0e1c1d61829025c48cbe4,pos_4gram,AUX>VERB>VERB>ADJ,-0.4558968004030001,1.0,-0.4371583441060027,0.17312207817899383,4,5,0.31993600726127625,0.9866415868883264,0.38861837901020213
cf0c563bdacf76588be5b17d,pos_2gram,PART>SCONJ,-0.6594495341913236,1.0,-0.6690432019206101,0.6982077151945006,9,9,0.13637273013591766,0.959922602972177,0.3883208916618277
8a12d38deb6756d9161eb87e,pos_4gram,ADV>VERB>ADJ>NOUN,0.7784913872174739,1.0,0.8270061006666453,1.0058573717497938,1,6,0.0835832804441452,0.959922602972177,0.38810904413326414
fc55e6735f2a211f1c2586c0,pos_4gram,DET>PART>NOUN>VERB,-0.5463046769977324,1.0,-0.5117930532596406,0.4082266287327938,3,2,0.322735458612442,0.9866415868883264,0.38793803912750174
acefc82f76841b104ef06f53,dependency_path,mark>obj,-0.3973278302361396,1.0,-0.34276974283868716,0.02462550048413694,4,3,0.406118780374527,0.9866415868883264,0.38777858841928264
a39491b8e0e01598eb7c385f,pos_3gram,SCONJ>NOUN>NOUN,0.7646197887881487,1.0,0.9401112910973456,0.9722176099782267,10,10,0.09398120641708374,0.959922602972177,0.3876954474595682
ce4a2a0e3b21909161a66a8d,pos_4gram,VERB>VERB>VERB>ADJ,0.42828032812812045,1.0,0.5077521377124162,0.10499265215798712,3,4,0.35892820358276367,0.9866415868883264,0.38758658466344875
b8d870ae8612efb90577d069,pos_3gram,VERB>SCONJ>X,-0.6215707084615949,1.0,-0.5416098854269716,0.6043772629546784,9,7,0.17716456949710846,0.959922602972177,0.38742178838715785
d1faa6250b9f128f8737c9e2,pos_2gram,ADP>PROPN,-0.7065706168773872,1.0,-0.6686586087583862,0.8251446578667478,7,6,0.11597680300474167,0.959922602972177,0.3871312960492873
a07bcf817fe876b38b4356c3,pos_4gram,X>ADP>PRON>VERB,0.39425648810066405,1.0,0.32746031943029336,0.018885647257151264,1,3,0.4617076516151428,0.9866415868883264,0.3869487112336952
6024fde2f7a7530ec0c28c67,pos_4gram,ADV>ADJ>ADJ>SCONJ,-0.5070816468940055,1.0,-0.8030184597932718,0.31099802463882203,3,1,0.33753249049186707,0.9866415868883264,0.3867905499199404
df088bf4abac836e757db1a2,pos_4gram,PART>PART>NUM>NOUN,-0.6595855383447637,1.0,-0.6393135959456856,0.705557058728771,4,0,0.08538292348384857,0.959922602972177,0.38672733636738177
27e7b0d67fa61d80be51fbf8,pos_4gram,NOUN>ADP>PRON>NOUN,-0.5200176390919609,1.0,-0.48809224025012954,0.3447694700589009,3,1,0.3329333961009979,0.9866415868883264,0.38669649383785015
5e87f9eaf84d734a76bcc275,function_word,部,-0.47382258716022024,1.0,-0.4718268880246538,0.22543594167465897,2,2,0.4737052619457245,0.9866415868883264,0.3866563490154391
e0dff13e0152786d2ac5eac1,root_pos,X,0.4362199749869341,1.0,0.19701520794181174,0.12903622753100855,4,5,0.3163367211818695,0.9866415868883264,0.3863649051730304
f7738bccfc4eaa888632ad7b,punctuation_run,（,0.5674733299425758,1.0,0.6695759167150035,0.4701510635080731,8,10,0.19496101140975952,0.959922602972177,0.3859966122042394
7a6048b31bed53331f440354,pos_4gram,ADV>VERB>NOUN>NOUN,0.448521418394778,1.0,0.5498354802427269,0.16234338691830869,9,10,0.308938205242157,0.9866415868883264,0.38587686172838426
7eec40094a4bafecfe15a429,pos_2gram,CCONJ>X,-0.7753782409672088,1.0,-0.733467575199962,1.0121635002495728,7,7,0.08538292348384857,0.959922602972177,0.38534554516620395
c1b590f7ed64cb4036e79ab4,pos_2gram,X>NOUN,-0.7928244847533611,1.0,-0.6915044507887294,1.0634375628410262,10,10,0.07938412576913834,0.959922602972177,0.3842250907082294
9e0484d9d9f8b33ad5b90e8f,pos_3gram,NOUN>NUM>AUX,-0.4848287831129594,1.0,-0.44977478317949865,0.26235605051206556,3,1,0.33833232522010803,0.9866415868883264,0.3840665895460255
081d23e0b6f61bf599080b8d,pos_3gram,NUM>X>X,0.596913224548923,1.0,0.6670356516582594,0.5548537257277238,2,5,0.2521495819091797,0.9866415868883264,0.383903138071427
79cb3b62074519b9221da3fb,function_word,性,0.7202721554476865,1.0,0.8822105869815466,0.8789371639895899,8,9,0.11617676168680191,0.959922602972177,0.3833402038407268
932c4e465735fab33f138a5c,pos_4gram,ADJ>NOUN>NOUN>ADP,0.7341341002929005,1.0,0.789037446384431,0.9153448924298965,3,7,0.11297740042209625,0.959922602972177,0.38329081263351145
683ee20cd8432af5cfd91cc9,dependency_treelet,PART>nmod>PART,-0.7068446768083121,1.0,-0.6667174335473056,0.8446099785582655,7,5,0.11537692695856094,0.959922602972177,0.3831946509151908
25a1ce6753e88f42548934c4,dependency_treelet,VERB>punct>PUNCT,0.4589561599452593,1.0,0.3363505172666303,0.19848435449399285,10,10,0.29854029417037964,0.9866415868883264,0.382947143385141
f516087507f7daffbb63ca18,function_word,或者,-0.7122764423675337,1.0,-0.7727595287722332,0.8607183678684612,6,2,0.0349930003285408,0.959922602972177,0.382796480470862
fb5cd3c6ab1cda3916096b3a,pos_3gram,ADP>AUX>ADJ,-0.5565518222284747,1.0,-0.5663543862427192,0.45713531629840404,2,2,0.4781043827533722,0.9866415868883264,0.381949305602102
86eafd4da387b114fa71514d,pos_4gram,VERB>AUX>DET>PART,0.39517275597861806,1.0,0.44757931715104354,0.03626763995216597,1,3,0.602679431438446,0.9895152645881432,0.38134236826777607
8f56ba20b990e83ef224354c,pos_3gram,NOUN>PART>X,-0.6478085549606636,1.0,-0.5991339813344199,0.7031945204712068,9,8,0.1549690067768097,0.959922602972177,0.38034913051589697
2b58b482ec0e8d01a1101be9,pos_4gram,AUX>VERB>PART>SCONJ,-0.794238559694268,1.0,-0.7631511377319129,1.091095541179984,4,1,0.08658268302679062,0.959922602972177,0.3798193549999572
007ccf14d97a3d5991578347,dependency_treelet,NOUN>acl>ADJ,-0.4488170611923091,1.0,-0.5004419819861119,0.18226028673354366,6,7,0.2969405949115753,0.9866415868883264,0.3796262686217277
7b49ae6eb41177cb85b2b894,pos_3gram,PRON>ADP>DET,0.5050317787364017,1.0,0.33910229575233014,0.330769711789161,2,4,0.30773845314979553,0.9866415868883264,0.37950351158609463
fe730318e910ca3cfed99bff,pos_3gram,NOUN>NOUN>X,0.45574249825677154,1.0,0.5913428177035186,0.20200325616771636,10,10,0.29574084281921387,0.9866415868883264,0.3791524656179313
360b52e9f5653592fafc55df,root_pos,NOUN,0.5400430277162538,1.0,0.5393075942292022,0.4257386520669172,9,9,0.2269546091556549,0.9647033225514532,0.3787812211819777
d30621eb7480af945b31f83e,pos_4gram,CCONJ>VERB>NOUN>NOUN,0.5806625976797871,1.0,0.6449819012127893,0.5374230527929944,1,7,0.16216756403446198,0.959922602972177,0.37768563221743895
2d5041c4771cc7954710ccea,pos_4gram,ADP>PART>NOUN>ADP,-0.5176302765591722,1.0,-0.48154455519554434,0.37061959805156575,3,1,0.322735458612442,0.9866415868883264,0.37766151694826255
7f276bd48383fb49ff774372,pos_3gram,NUM>NOUN>PART,0.5443457667379455,1.0,0.5510707251816038,0.4424729661052636,8,8,0.22655469179153442,0.9647033225514532,0.37736982219341103
83e032c6984ef8d539f3494c,pos_3gram,ADP>NOUN>ADV,0.45432764801021663,1.0,0.43472259970721777,0.20427192576807884,4,5,0.3289342224597931,0.9866415868883264,0.3772633391918097
bfee7b9d40bc65001f08a7fb,pos_4gram,VERB>NOUN>X>NOUN,0.5937827562372732,1.0,0.6751176377190655,0.5748596523900347,2,5,0.19816036522388458,0.959922602972177,0.3770385223446026
6f12d29a8cde5104184df3fc,pos_4gram,NOUN>ADP>X>X,0.44817909902492253,1.0,0.5092208666743369,0.18901463108900013,5,8,0.3265346884727478,0.9866415868883264,0.3769332078062338
49cbf5b842457077f2209419,pos_3gram,PRON>VERB>ADV,0.5649296590279247,1.0,0.3575390030758496,0.4994835176287552,2,4,0.21975605189800262,0.959922602972177,0.37674949566720817
85e9381b2034608c65bbd4ea,pos_2gram,ADJ>AUX,-0.4187208622114646,1.0,-0.5187348675661166,0.11164019705214605,4,5,0.36372724175453186,0.9866415868883264,0.3766694145478285
736b1e5ad6c7820602940888,pos_4gram,VERB>VERB>VERB>X,-0.703458700820921,1.0,-0.6458430160724887,0.870708850770085,6,3,0.12557488679885864,0.959922602972177,0.37603858052595374
53ee925a32fbc95d6c2f528d,dependency_treelet,ADP>punct>PUNCT,0.48284933174044253,1.0,0.24495229105223015,0.2870954213941851,1,3,0.46050789952278137,0.9866415868883264,0.3751464916388397
a3e8a51892a22aba78319ed2,pos_4gram,VERB>NUM>NOUN>PRON,0.5131434242263965,1.0,0.37622134054239537,0.36793394344428626,1,3,0.33893221616744995,0.9866415868883264,0.3751229558163939
b0af17f91e7b6b37d65d18f9,pos_4gram,VERB>NOUN>VERB>NOUN,0.7435720662921441,1.0,0.7094238444646525,0.9844342099766816,4,6,0.09218156337738037,0.959922602972177,0.374702301821778
0d5f6573626a53c6d7e70237,pos_4gram,X>X>SCONJ>NOUN,-0.5555053437898654,1.0,-0.5243064709774922,0.48274352950352795,3,2,0.27474504709243774,0.9866415868883264,0.3746469519080398
811abd462edc022e100e64ed,pos_3gram,NOUN>ADP>PRON,-0.4990020974616261,1.0,-0.7930283886364121,0.3335046740708405,7,7,0.25974804162979126,0.9866415868883264,0.3742034858702845
47ae21d3234b74d7f829a4ff,pos_4gram,VERB>PART>PART>X,-0.6226252184635577,1.0,-0.5999673147287392,0.6643995057872182,3,1,0.21355728805065155,0.959922602972177,0.37408399623927546
56ffef638b715301cd0e9b2b,pos_3gram,PART>ADP>ADJ,-0.5479353320990397,1.0,-0.5241047925233219,0.4663509452813606,3,1,0.20495900511741638,0.959922602972177,0.37367271038510014
f732f3d4b533498cb1d49c65,dependency_path,acl>obj,0.8302127032629734,1.0,0.8458351377761597,1.223365542640965,10,10,0.06518696248531342,0.959922602972177,0.37340360248491905
a484b723c86ce27a617bd603,pos_3gram,PART>PART>NOUN,-0.6415381303554426,1.0,-0.5901941534191151,0.7189213899684102,8,8,0.15516896545886993,0.959922602972177,0.3732213317603969
e65156bee8dfd775e8de5885,pos_4gram,VERB>AUX>PROPN>NOUN,-0.620828799930858,1.0,-0.6281836567742891,0.6637989078636723,3,1,0.20195960998535156,0.959922602972177,0.3731393241073862
ef555d0e8ed656671325a85f,dependency_treelet,VERB>conj>VERB,0.5574451466040747,1.0,0.5924204090827601,0.49568107292615904,9,10,0.2113577276468277,0.959922602972177,0.3727032164106254
848c5ce262ce040ae6f72d2f,pos_4gram,SCONJ>VERB>PART>NOUN,-0.4510344771424211,1.0,-0.49904101891167474,0.21038678670124283,4,4,0.31173765659332275,0.9866415868883264,0.37263664978668426
e9c75a32186e7a2c0cd047ff,function_word,并且,-0.661739512968066,1.0,-0.6357679807347212,0.7802328042405312,3,1,0.21535693109035492,0.959922602972177,0.3717151551144301
75203e30ec1796037515c063,pos_4gram,X>VERB>VERB>PART,-0.39921065351993557,1.0,-0.3589627022230988,0.07406710625773989,3,2,0.4717056453227997,0.9866415868883264,0.3716812955112867
6f14b7cbe2179d997bb15654,pos_2gram,CCONJ>ADJ,0.6037532293803034,1.0,0.7142518323255234,0.6244491058954041,6,9,0.18056388199329376,0.959922602972177,0.37166644814489996
f15a0ecb8192527ff2f37c8f,function_word,甚至,0.47846587864813,1.0,0.4416145121652594,0.288665501666171,3,5,0.2999400198459625,0.9866415868883264,0.3712878772881721
ef16223bb1af437c8bc5bd64,pos_3gram,PROPN>NUM>NOUN,-0.5605838838140033,1.0,-0.5679902825708449,0.510452985278284,3,2,0.20675864815711975,0.959922602972177,0.37113626791284865
864b70f389d1aaee0d949107,pos_3gram,X>VERB>VERB,-0.5935949622987658,1.0,-0.5853449424911236,0.6000319651939435,9,7,0.1851629614830017,0.959922602972177,0.37098943971835896
16f520c4b75e8875ae79857f,pos_4gram,X>X>X>NUM,0.46903087679888833,1.0,0.547445092193242,0.2680385737059355,2,5,0.3241351842880249,0.9866415868883264,0.3698869155282172
c0ab54e1e473ce15389e6207,dependency_path,conj>det,-0.671850575268234,1.0,-0.7750419719525247,0.8168440736828401,6,3,0.1447710394859314,0.959922602972177,0.3697898928147185
fb4e66d3bf0492e48c9b3452,pos_4gram,SCONJ>VERB>VERB>NUM,0.3873818307761794,1.0,0.2574919340872344,0.04771411462228457,1,4,0.383923202753067,0.9866415868883264,0.36974001339653223
cb9b38a9f1863a4764bdc1f0,pos_4gram,ADJ>NOUN>VERB>ADJ,0.42397440005239395,1.0,0.44167864933261086,0.14670277459406936,1,4,0.25974804162979126,0.9866415868883264,0.36973347361305553
6414b45252cca2900526f1bf,pos_4gram,NOUN>NOUN>NUM>VERB,0.6513761921004819,1.0,0.7239251505876313,0.7634472854435027,1,3,0.21755649149417877,0.959922602972177,0.3693766167422818
218248c674fbeaea1b42c76f,dependency_path,nummod>nmod,0.5604774237167834,1.0,0.604112822305482,0.5199050682513532,2,4,0.2273545265197754,0.9653870989559548,0.36875817801016436
fd0f5bb86f90af8bc23f07b7,pos_3gram,ADV>AUX>NUM,0.4382009996188889,1.0,0.31840447403624966,0.18834855557283314,4,5,0.338132381439209,0.9866415868883264,0.3687478707858217
0467a9ad5ef2c67070cc053e,pos_4gram,NUM>NOUN>X>X,0.46973301371291787,1.0,0.516234019808418,0.27743408340421727,4,7,0.3217356503009796,0.9866415868883264,0.3677160487695244
61cd7b5ad4979d800ad8588e,pos_3gram,VERB>AUX>DET,0.7380613117753705,1.0,0.6655904485152714,1.0081113585413735,5,7,0.10257948189973831,0.959922602972177,0.3675400314011839
af454c8861d4f5a9e9660506,punctuation_run,”（,0.6208455119227042,1.0,0.5994052485109288,0.6898934407496399,0,4,0.08318336308002472,0.959922602972177,0.3673873730448329
326e37d2129e2ce8a35f98c2,dependency_treelet,ADJ>parataxis>VERB,0.4358145056970096,1.0,0.4594102133160271,0.18876349714118476,5,5,0.3271345794200897,0.9866415868883264,0.3666116151320969
d3ca435d8ccba9e38d710e83,function_word,点,0.38814479047543926,0.95,0.43141722416065703,0.00627751472336217,2,6,0.47690460085868835,0.9866415868883264,0.36643723580869003
90b8179ccde4c7a74effc2a4,pos_4gram,ADV>VERB>DET>NOUN,0.6136131196753302,1.0,0.4679401915341273,0.6749159691845203,4,7,0.16876624524593353,0.959922602972177,0.3663545699991653
29d727765c1f20e0676f889f,dependency_treelet,PART>det>DET,-0.401671215437273,1.0,-0.4023237952994447,0.09870044817221246,3,8,0.4397120475769043,0.9866415868883264,0.365587559471273
72a1b163779177392de6dd05,pos_4gram,PART>VERB>PART>AUX,-0.5911842433490219,1.0,-0.5604592826668174,0.6193390545081606,3,1,0.2089582085609436,0.959922602972177,0.36507749362506503
cfa31e2795f1373a8a45df08,pos_3gram,NOUN>NOUN>VERB,-0.4168592360954736,1.0,-0.3125358543662979,0.1421807796400495,10,10,0.32973405718803406,0.9866415868883264,0.36496782604487876
c96549a003a1a947424bee69,pos_2gram,DET>VERB,-0.7913304299124657,1.0,-0.7977783935159167,1.1704614904245219,7,7,0.08998200297355652,0.959922602972177,0.3645908639262192
05a274f4074a4e8275ff7b0c,pos_4gram,AUX>ADV>VERB>ADP,-0.5149381894172766,1.0,-0.4768680868549798,0.41325227833450473,3,1,0.1997600495815277,0.959922602972177,0.3643639549084068
5a2c36a6bac181e393040637,pos_4gram,AUX>ADP>NUM>NOUN,0.4164360562620012,1.0,0.39718871355517665,0.14316276755499743,5,7,0.323535293340683,0.9866415868883264,0.3642841317800061
457ecfe1c4996f7d2df50675,dependency_treelet,VERB>mark>VERB,-0.3963183494519307,1.0,-0.39259444376971875,0.08972451135784752,10,10,0.3643271327018738,0.9866415868883264,0.36368673487769815
4ac69c17b0bcf9e230aeaa3e,pos_3gram,ADP>VERB>NOUN,0.560212593248892,1.0,0.627331742646311,0.5424525677562456,8,10,0.2137572467327118,0.959922602972177,0.36319599380862305
b8e8a161cdd0177f57ac3fa4,dependency_path,root>appos,0.7294854617117391,1.0,0.7997316223316414,1.0114373445799916,3,5,0.16236752271652222,0.959922602972177,0.362668747141146
