doc_id,feature,value,huber_location,robust_scale,robust_z,huber_weight
0bacfeaea20d086539948d1d,discourse_contrast_markers_per_10k_cjk,6.329113924050633,9.554234113153703,12.401505646173147,-0.2600587606955835,1.0
0bacfeaea20d086539948d1d,discourse_directive_markers_per_10k_cjk,18.987341772151897,20.750962517489164,13.159733012504635,-0.13401645334760517,1.0
0bacfeaea20d086539948d1d,discourse_enumeration_markers_per_10k_cjk,44.30379746835443,16.628538526350987,20.706703910614525,1.3365361798512387,1.0
0bacfeaea20d086539948d1d,discourse_framing_markers_per_10k_cjk,6.329113924050633,6.204555938508956,7.583631713554985,0.016424582607175133,1.0
0bacfeaea20d086539948d1d,discourse_hedge_markers_per_10k_cjk,0.0,7.686971311376156,7.583631713554985,-1.0136266635464986,1.0
0bacfeaea20d086539948d1d,discourse_marker_type_coverage,0.20512820512820512,0.13633769231216003,0.07603076923076925,0.9047720220645346,1.0
0bacfeaea20d086539948d1d,discourse_metadiscourse_markers_per_10k_cjk,6.329113924050633,0.5531489080778824,1.7516382089214966,3.2974646171534916,0.4548949493489523
0bacfeaea20d086539948d1d,discourse_summary_markers_per_10k_cjk,0.0,0.43493956416347324,1.3773086198694773,-0.31578947367997373,1.0
0bacfeaea20d086539948d1d,hypothesis_abstract_shells_per_1k_cjk,12.658227848101266,4.8688567918814725,2.323070207836685,3.3530502134386615,0.4473538731952664
0bacfeaea20d086539948d1d,hypothesis_complete_contrast_frames_per_1k_sentences,0.0,0.07010030576473539,1.028137817883511,-0.06818181818177008,1.0
0bacfeaea20d086539948d1d,hypothesis_emphatic_frames_per_1k_cjk,0.0,0.32042773834676574,0.36816488701266453,-0.8703375841915726,1.0
0bacfeaea20d086539948d1d,hypothesis_meta_frames_per_1k_cjk,0.0,0.00541605504833512,0.03791238533923833,-0.14285714285377987,1.0
0bacfeaea20d086539948d1d,hypothesis_referential_sentence_opening_ratio,0.0,0.08647522147311498,0.025245510835913296,-3.4253702385019142,0.43790886694222725
0bacfeaea20d086539948d1d,surface_adjacent_sentence_length_change,0.8243788091889358,0.5265595327331531,0.04238117626391844,7.027159288859416,0.21345752079051938
0bacfeaea20d086539948d1d,surface_ascii_letter_ratio,0.4803484995159729,0.17822932121745388,0.12046407626597187,2.5079607768831598,0.5980954781374882
0bacfeaea20d086539948d1d,surface_cjk_ratio,0.3059051306873185,0.7026773346745797,0.13183120472394408,-3.0096986886989794,0.4983887608524739
